Format,2.0A,
Memory Length,5000,Memory Length,5000,
Trigger Level,-112mV,Trigger Level,-112mV,
Source,CH1,Source,CH2,
Label,ACK,Label, ,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Units,V,Vertical Units,V,
Vertical Scale,5.000E-01,Vertical Scale,5.000E-02,
Vertical Position,-9.800E-01,Vertical Position,-1.800E-01,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,2.000E-01,Horizontal Scale,2.000E-01,
Horizontal Position,0.000E+00,Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,Horizontal Mode,Roll Mode,
Sampling Period,4.000E-04,Sampling Period,4.000E-04,
Firmware,V1.21,Firmware,V1.21,
Time,24-Apr-23 19:43:55,Time,24-Apr-23 19:43:55,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
7.332000e-01,0.360000,7.332000e-01,0.248000,
7.336000e-01,0.380000,7.336000e-01,0.252000,
7.340000e-01,0.340000,7.340000e-01,0.246000,
7.344000e-01,0.360000,7.344000e-01,0.250000,
7.348000e-01,0.300000,7.348000e-01,0.244000,
7.352000e-01,0.320000,7.352000e-01,0.248000,
7.356000e-01,0.280000,7.356000e-01,0.242000,
7.360000e-01,0.300000,7.360000e-01,0.246000,
7.364000e-01,0.240000,7.364000e-01,0.240000,
7.368000e-01,0.260000,7.368000e-01,0.244000,
7.372000e-01,0.200000,7.372000e-01,0.240000,
7.376000e-01,0.220000,7.376000e-01,0.244000,
7.380000e-01,0.180000,7.380000e-01,0.238000,
7.384000e-01,0.200000,7.384000e-01,0.242000,
7.388000e-01,0.140000,7.388000e-01,0.238000,
7.392000e-01,0.160000,7.392000e-01,0.242000,
7.396000e-01,0.100000,7.396000e-01,0.238000,
7.400000e-01,0.140000,7.400000e-01,0.240000,
7.404000e-01,0.080000,7.404000e-01,0.236000,
7.408000e-01,0.100000,7.408000e-01,0.240000,
7.412000e-01,0.040000,7.412000e-01,0.236000,
7.416000e-01,0.060000,7.416000e-01,0.236000,
7.420000e-01,0.000000,7.420000e-01,0.242000,
7.424000e-01,0.020000,7.424000e-01,0.240000,
7.428000e-01,-0.040000,7.428000e-01,0.236000,
7.432000e-01,-0.020000,7.432000e-01,0.242000,
7.436000e-01,-0.080000,7.436000e-01,0.236000,
7.440000e-01,-0.060000,7.440000e-01,0.242000,
7.444000e-01,-0.120000,7.444000e-01,0.238000,
7.448000e-01,-0.100000,7.448000e-01,0.244000,
7.452000e-01,-0.160000,7.452000e-01,0.238000,
7.456000e-01,-0.140000,7.456000e-01,0.244000,
7.460000e-01,-0.200000,7.460000e-01,0.240000,
7.464000e-01,-0.180000,7.464000e-01,0.240000,
7.468000e-01,-0.220000,7.468000e-01,0.246000,
7.472000e-01,-0.220000,7.472000e-01,0.242000,
7.476000e-01,-0.260000,7.476000e-01,0.248000,
7.480000e-01,-0.240000,7.480000e-01,0.248000,
7.484000e-01,-0.280000,7.484000e-01,0.244000,
7.488000e-01,-0.280000,7.488000e-01,0.250000,
7.492000e-01,-0.320000,7.492000e-01,0.246000,
7.496000e-01,-0.300000,7.496000e-01,0.248000,
7.500000e-01,-0.360000,7.500000e-01,0.254000,
7.504000e-01,-0.340000,7.504000e-01,0.250000,
7.508000e-01,-0.380000,7.508000e-01,0.256000,
7.512000e-01,-0.360000,7.512000e-01,0.252000,
7.516000e-01,-0.400000,7.516000e-01,0.258000,
7.520000e-01,-0.380000,7.520000e-01,0.254000,
7.524000e-01,-0.440000,7.524000e-01,0.260000,
7.528000e-01,-0.420000,7.528000e-01,0.256000,
7.532000e-01,-0.460000,7.532000e-01,0.262000,
7.536000e-01,-0.440000,7.536000e-01,0.260000,
7.540000e-01,-0.480000,7.540000e-01,0.266000,
7.544000e-01,-0.460000,7.544000e-01,0.262000,
7.548000e-01,-0.500000,7.548000e-01,0.268000,
7.552000e-01,-0.480000,7.552000e-01,0.270000,
7.556000e-01,-0.520000,7.556000e-01,0.266000,
7.560000e-01,-0.500000,7.560000e-01,0.268000,
7.564000e-01,-0.540000,7.564000e-01,0.274000,
7.568000e-01,-0.520000,7.568000e-01,0.276000,
7.572000e-01,-0.540000,7.572000e-01,0.272000,
7.576000e-01,-0.520000,7.576000e-01,0.274000,
7.580000e-01,-0.560000,7.580000e-01,0.280000,
7.584000e-01,-0.540000,7.584000e-01,0.278000,
7.588000e-01,-0.580000,7.588000e-01,0.284000,
7.592000e-01,-0.540000,7.592000e-01,0.280000,
7.596000e-01,-0.580000,7.596000e-01,0.286000,
7.600000e-01,-0.540000,7.600000e-01,0.282000,
7.604000e-01,-0.580000,7.604000e-01,0.288000,
7.608000e-01,-0.540000,7.608000e-01,0.284000,
7.612000e-01,-0.540000,7.612000e-01,0.286000,
7.616000e-01,-0.580000,7.616000e-01,0.292000,
7.620000e-01,-0.540000,7.620000e-01,0.288000,
7.624000e-01,-0.580000,7.624000e-01,0.294000,
7.628000e-01,-0.540000,7.628000e-01,0.290000,
7.632000e-01,-0.560000,7.632000e-01,0.296000,
7.636000e-01,-0.520000,7.636000e-01,0.292000,
7.640000e-01,-0.520000,7.640000e-01,0.298000,
7.644000e-01,-0.560000,7.644000e-01,0.294000,
7.648000e-01,-0.520000,7.648000e-01,0.302000,
7.652000e-01,-0.560000,7.652000e-01,0.296000,
7.656000e-01,-0.500000,7.656000e-01,0.302000,
7.660000e-01,-0.500000,7.660000e-01,0.304000,
7.664000e-01,-0.520000,7.664000e-01,0.300000,
7.668000e-01,-0.480000,7.668000e-01,0.300000,
7.672000e-01,-0.520000,7.672000e-01,0.306000,
7.676000e-01,-0.460000,7.676000e-01,0.306000,
7.680000e-01,-0.500000,7.680000e-01,0.302000,
7.684000e-01,-0.440000,7.684000e-01,0.308000,
7.688000e-01,-0.480000,7.688000e-01,0.304000,
7.692000e-01,-0.420000,7.692000e-01,0.310000,
7.696000e-01,-0.460000,7.696000e-01,0.306000,
7.700000e-01,-0.400000,7.700000e-01,0.306000,
7.704000e-01,-0.440000,7.704000e-01,0.312000,
7.708000e-01,-0.420000,7.708000e-01,0.312000,
7.712000e-01,-0.380000,7.712000e-01,0.308000,
7.716000e-01,-0.400000,7.716000e-01,0.314000,
7.720000e-01,-0.340000,7.720000e-01,0.310000,
7.724000e-01,-0.360000,7.724000e-01,0.316000,
7.728000e-01,-0.320000,7.728000e-01,0.312000,
7.732000e-01,-0.340000,7.732000e-01,0.312000,
7.736000e-01,-0.320000,7.736000e-01,0.312000,
7.740000e-01,-0.260000,7.740000e-01,0.318000,
7.744000e-01,-0.240000,7.744000e-01,0.318000,
7.748000e-01,-0.280000,7.748000e-01,0.314000,
7.752000e-01,-0.260000,7.752000e-01,0.316000,
7.756000e-01,-0.200000,7.756000e-01,0.322000,
7.760000e-01,-0.220000,7.760000e-01,0.322000,
7.764000e-01,-0.160000,7.764000e-01,0.318000,
7.768000e-01,-0.180000,7.768000e-01,0.322000,
7.772000e-01,-0.100000,7.772000e-01,0.318000,
7.776000e-01,-0.140000,7.776000e-01,0.324000,
7.780000e-01,-0.080000,7.780000e-01,0.320000,
7.784000e-01,-0.100000,7.784000e-01,0.326000,
7.788000e-01,-0.040000,7.788000e-01,0.322000,
7.792000e-01,-0.060000,7.792000e-01,0.326000,
7.796000e-01,-0.040000,7.796000e-01,0.326000,
7.800000e-01,0.020000,7.800000e-01,0.322000,
7.804000e-01,0.000000,7.804000e-01,0.328000,
7.808000e-01,0.060000,7.808000e-01,0.324000,
7.812000e-01,0.040000,7.812000e-01,0.328000,
7.816000e-01,0.060000,7.816000e-01,0.328000,
7.820000e-01,0.120000,7.820000e-01,0.324000,
7.824000e-01,0.100000,7.824000e-01,0.324000,
7.828000e-01,0.160000,7.828000e-01,0.330000,
7.832000e-01,0.140000,7.832000e-01,0.330000,
7.836000e-01,0.200000,7.836000e-01,0.326000,
7.840000e-01,0.200000,7.840000e-01,0.330000,
7.844000e-01,0.240000,7.844000e-01,0.324000,
7.848000e-01,0.240000,7.848000e-01,0.330000,
7.852000e-01,0.300000,7.852000e-01,0.326000,
7.856000e-01,0.280000,7.856000e-01,0.330000,
7.860000e-01,0.300000,7.860000e-01,0.330000,
7.864000e-01,0.360000,7.864000e-01,0.326000,
7.868000e-01,0.340000,7.868000e-01,0.330000,
7.872000e-01,0.400000,7.872000e-01,0.326000,
7.876000e-01,0.380000,7.876000e-01,0.330000,
7.880000e-01,0.440000,7.880000e-01,0.326000,
7.884000e-01,0.420000,7.884000e-01,0.330000,
7.888000e-01,0.440000,7.888000e-01,0.330000,
7.892000e-01,0.500000,7.892000e-01,0.326000,
7.896000e-01,0.480000,7.896000e-01,0.330000,
7.900000e-01,0.540000,7.900000e-01,0.326000,
7.904000e-01,0.520000,7.904000e-01,0.330000,
7.908000e-01,0.580000,7.908000e-01,0.326000,
7.912000e-01,0.560000,7.912000e-01,0.330000,
7.916000e-01,0.580000,7.916000e-01,0.330000,
7.920000e-01,0.640000,7.920000e-01,0.326000,
7.924000e-01,0.600000,7.924000e-01,0.330000,
7.928000e-01,0.660000,7.928000e-01,0.326000,
7.932000e-01,0.640000,7.932000e-01,0.330000,
7.936000e-01,0.680000,7.936000e-01,0.326000,
7.940000e-01,0.660000,7.940000e-01,0.332000,
7.944000e-01,0.720000,7.944000e-01,0.326000,
7.948000e-01,0.680000,7.948000e-01,0.330000,
7.952000e-01,0.740000,7.952000e-01,0.326000,
7.956000e-01,0.740000,7.956000e-01,0.330000,
7.960000e-01,0.720000,7.960000e-01,0.326000,
7.964000e-01,0.760000,7.964000e-01,0.330000,
7.968000e-01,0.720000,7.968000e-01,0.326000,
7.972000e-01,0.780000,7.972000e-01,0.330000,
7.976000e-01,0.740000,7.976000e-01,0.326000,
7.980000e-01,0.800000,7.980000e-01,0.330000,
7.984000e-01,0.760000,7.984000e-01,0.324000,
7.988000e-01,0.800000,7.988000e-01,0.324000,
7.992000e-01,0.760000,7.992000e-01,0.330000,
7.996000e-01,0.820000,7.996000e-01,0.328000,
8.000000e-01,0.780000,8.000000e-01,0.324000,
8.004000e-01,0.820000,8.004000e-01,0.328000,
8.008000e-01,0.800000,8.008000e-01,0.324000,
8.012000e-01,0.840000,8.012000e-01,0.328000,
8.016000e-01,0.800000,8.016000e-01,0.324000,
8.020000e-01,0.840000,8.020000e-01,0.328000,
8.024000e-01,0.800000,8.024000e-01,0.322000,
8.028000e-01,0.840000,8.028000e-01,0.328000,
8.032000e-01,0.800000,8.032000e-01,0.322000,
8.036000e-01,0.840000,8.036000e-01,0.326000,
8.040000e-01,0.800000,8.040000e-01,0.322000,
8.044000e-01,0.820000,8.044000e-01,0.326000,
8.048000e-01,0.800000,8.048000e-01,0.320000,
8.052000e-01,0.820000,8.052000e-01,0.324000,
8.056000e-01,0.820000,8.056000e-01,0.324000,
8.060000e-01,0.780000,8.060000e-01,0.318000,
8.064000e-01,0.800000,8.064000e-01,0.324000,
8.068000e-01,0.760000,8.068000e-01,0.318000,
8.072000e-01,0.800000,8.072000e-01,0.322000,
8.076000e-01,0.760000,8.076000e-01,0.318000,
8.080000e-01,0.780000,8.080000e-01,0.322000,
8.084000e-01,0.740000,8.084000e-01,0.316000,
8.088000e-01,0.760000,8.088000e-01,0.320000,
8.092000e-01,0.720000,8.092000e-01,0.316000,
8.096000e-01,0.740000,8.096000e-01,0.318000,
8.100000e-01,0.700000,8.100000e-01,0.314000,
8.104000e-01,0.720000,8.104000e-01,0.318000,
8.108000e-01,0.680000,8.108000e-01,0.314000,
8.112000e-01,0.700000,8.112000e-01,0.318000,
8.116000e-01,0.660000,8.116000e-01,0.314000,
8.120000e-01,0.680000,8.120000e-01,0.318000,
8.124000e-01,0.640000,8.124000e-01,0.312000,
8.128000e-01,0.660000,8.128000e-01,0.316000,
8.132000e-01,0.640000,8.132000e-01,0.316000,
8.136000e-01,0.600000,8.136000e-01,0.312000,
8.140000e-01,0.620000,8.140000e-01,0.316000,
8.144000e-01,0.580000,8.144000e-01,0.312000,
8.148000e-01,0.600000,8.148000e-01,0.316000,
8.152000e-01,0.560000,8.152000e-01,0.312000,
8.156000e-01,0.580000,8.156000e-01,0.316000,
8.160000e-01,0.560000,8.160000e-01,0.316000,
8.164000e-01,0.520000,8.164000e-01,0.312000,
8.168000e-01,0.540000,8.168000e-01,0.316000,
8.172000e-01,0.480000,8.172000e-01,0.312000,
8.176000e-01,0.500000,8.176000e-01,0.310000,
8.180000e-01,0.460000,8.180000e-01,0.316000,
8.184000e-01,0.480000,8.184000e-01,0.316000,
8.188000e-01,0.460000,8.188000e-01,0.316000,
8.192000e-01,0.400000,8.192000e-01,0.310000,
8.196000e-01,0.420000,8.196000e-01,0.314000,
8.200000e-01,0.360000,8.200000e-01,0.310000,
8.204000e-01,0.380000,8.204000e-01,0.314000,
8.208000e-01,0.360000,8.208000e-01,0.312000,
8.212000e-01,0.300000,8.212000e-01,0.308000,
8.216000e-01,0.320000,8.216000e-01,0.312000,
8.220000e-01,0.260000,8.220000e-01,0.306000,
8.224000e-01,0.260000,8.224000e-01,0.310000,
8.228000e-01,0.220000,8.228000e-01,0.306000,
8.232000e-01,0.240000,8.232000e-01,0.310000,
8.236000e-01,0.160000,8.236000e-01,0.304000,
8.240000e-01,0.180000,8.240000e-01,0.308000,
8.244000e-01,0.120000,8.244000e-01,0.304000,
8.248000e-01,0.140000,8.248000e-01,0.308000,
8.252000e-01,0.080000,8.252000e-01,0.302000,
8.256000e-01,0.100000,8.256000e-01,0.306000,
8.260000e-01,0.080000,8.260000e-01,0.306000,
8.264000e-01,0.020000,8.264000e-01,0.302000,
8.268000e-01,0.040000,8.268000e-01,0.304000,
8.272000e-01,-0.020000,8.272000e-01,0.300000,
8.276000e-01,0.000000,8.276000e-01,0.304000,
8.280000e-01,-0.060000,8.280000e-01,0.298000,
8.284000e-01,-0.040000,8.284000e-01,0.302000,
8.288000e-01,-0.100000,8.288000e-01,0.298000,
8.292000e-01,-0.080000,8.292000e-01,0.302000,
8.296000e-01,-0.140000,8.296000e-01,0.298000,
8.300000e-01,-0.120000,8.300000e-01,0.302000,
8.304000e-01,-0.180000,8.304000e-01,0.296000,
8.308000e-01,-0.160000,8.308000e-01,0.300000,
8.312000e-01,-0.180000,8.312000e-01,0.300000,
8.316000e-01,-0.240000,8.316000e-01,0.296000,
8.320000e-01,-0.220000,8.320000e-01,0.298000,
8.324000e-01,-0.260000,8.324000e-01,0.294000,
8.328000e-01,-0.260000,8.328000e-01,0.298000,
8.332000e-01,-0.260000,8.332000e-01,0.298000,
8.336000e-01,-0.320000,8.336000e-01,0.294000,
8.340000e-01,-0.300000,8.340000e-01,0.298000,
8.344000e-01,-0.360000,8.344000e-01,0.292000,
8.348000e-01,-0.340000,8.348000e-01,0.296000,
8.352000e-01,-0.400000,8.352000e-01,0.292000,
8.356000e-01,-0.380000,8.356000e-01,0.296000,
8.360000e-01,-0.380000,8.360000e-01,0.294000,
8.364000e-01,-0.440000,8.364000e-01,0.290000,
8.368000e-01,-0.420000,8.368000e-01,0.294000,
8.372000e-01,-0.460000,8.372000e-01,0.290000,
8.376000e-01,-0.440000,8.376000e-01,0.294000,
8.380000e-01,-0.460000,8.380000e-01,0.292000,
8.384000e-01,-0.500000,8.384000e-01,0.288000,
8.388000e-01,-0.480000,8.388000e-01,0.292000,
8.392000e-01,-0.520000,8.392000e-01,0.288000,
8.396000e-01,-0.520000,8.396000e-01,0.290000,
8.400000e-01,-0.540000,8.400000e-01,0.286000,
8.404000e-01,-0.520000,8.404000e-01,0.290000,
8.408000e-01,-0.540000,8.408000e-01,0.290000,
8.412000e-01,-0.560000,8.412000e-01,0.284000,
8.416000e-01,-0.540000,8.416000e-01,0.288000,
8.420000e-01,-0.580000,8.420000e-01,0.284000,
8.424000e-01,-0.560000,8.424000e-01,0.288000,
8.428000e-01,-0.580000,8.428000e-01,0.282000,
8.432000e-01,-0.560000,8.432000e-01,0.286000,
8.436000e-01,-0.560000,8.436000e-01,0.284000,
8.440000e-01,-0.600000,8.440000e-01,0.280000,
8.444000e-01,-0.580000,8.444000e-01,0.284000,
8.448000e-01,-0.600000,8.448000e-01,0.280000,
8.452000e-01,-0.580000,8.452000e-01,0.282000,
8.456000e-01,-0.580000,8.456000e-01,0.282000,
8.460000e-01,-0.620000,8.460000e-01,0.278000,
8.464000e-01,-0.580000,8.464000e-01,0.280000,
8.468000e-01,-0.600000,8.468000e-01,0.276000,
8.472000e-01,-0.580000,8.472000e-01,0.280000,
8.476000e-01,-0.600000,8.476000e-01,0.276000,
8.480000e-01,-0.580000,8.480000e-01,0.278000,
8.484000e-01,-0.560000,8.484000e-01,0.278000,
8.488000e-01,-0.600000,8.488000e-01,0.274000,
8.492000e-01,-0.560000,8.492000e-01,0.278000,
8.496000e-01,-0.600000,8.496000e-01,0.274000,
8.500000e-01,-0.560000,8.500000e-01,0.276000,
8.504000e-01,-0.580000,8.504000e-01,0.272000,
8.508000e-01,-0.540000,8.508000e-01,0.276000,
8.512000e-01,-0.580000,8.512000e-01,0.272000,
8.516000e-01,-0.560000,8.516000e-01,0.276000,
8.520000e-01,-0.520000,8.520000e-01,0.272000,
8.524000e-01,-0.500000,8.524000e-01,0.276000,
8.528000e-01,-0.480000,8.528000e-01,0.274000,
8.532000e-01,-0.520000,8.532000e-01,0.270000,
8.536000e-01,-0.500000,8.536000e-01,0.274000,
8.540000e-01,-0.460000,8.540000e-01,0.270000,
8.544000e-01,-0.480000,8.544000e-01,0.274000,
8.548000e-01,-0.420000,8.548000e-01,0.270000,
8.552000e-01,-0.440000,8.552000e-01,0.274000,
8.556000e-01,-0.380000,8.556000e-01,0.270000,
8.560000e-01,-0.360000,8.560000e-01,0.274000,
8.564000e-01,-0.400000,8.564000e-01,0.270000,
8.568000e-01,-0.380000,8.568000e-01,0.274000,
8.572000e-01,-0.320000,8.572000e-01,0.270000,
8.576000e-01,-0.340000,8.576000e-01,0.274000,
8.580000e-01,-0.280000,8.580000e-01,0.274000,
8.584000e-01,-0.320000,8.584000e-01,0.270000,
8.588000e-01,-0.300000,8.588000e-01,0.274000,
8.592000e-01,-0.240000,8.592000e-01,0.268000,
8.596000e-01,-0.220000,8.596000e-01,0.274000,
8.600000e-01,-0.260000,8.600000e-01,0.270000,
8.604000e-01,-0.220000,8.604000e-01,0.274000,
8.608000e-01,-0.220000,8.608000e-01,0.274000,
8.612000e-01,-0.160000,8.612000e-01,0.270000,
8.616000e-01,-0.140000,8.616000e-01,0.274000,
8.620000e-01,-0.180000,8.620000e-01,0.270000,
8.624000e-01,-0.160000,8.624000e-01,0.274000,
8.628000e-01,-0.100000,8.628000e-01,0.270000,
8.632000e-01,-0.120000,8.632000e-01,0.274000,
8.636000e-01,-0.060000,8.636000e-01,0.268000,
8.640000e-01,-0.080000,8.640000e-01,0.268000,
8.644000e-01,-0.020000,8.644000e-01,0.274000,
8.648000e-01,-0.060000,8.648000e-01,0.274000,
8.652000e-01,-0.020000,8.652000e-01,0.274000,
8.656000e-01,0.020000,8.656000e-01,0.270000,
8.660000e-01,0.000000,8.660000e-01,0.274000,
8.664000e-01,0.060000,8.664000e-01,0.270000,
8.668000e-01,0.060000,8.668000e-01,0.276000,
8.672000e-01,0.120000,8.672000e-01,0.272000,
8.676000e-01,0.100000,8.676000e-01,0.278000,
8.680000e-01,0.140000,8.680000e-01,0.272000,
8.684000e-01,0.140000,8.684000e-01,0.278000,
8.688000e-01,0.200000,8.688000e-01,0.274000,
8.692000e-01,0.180000,8.692000e-01,0.274000,
8.696000e-01,0.240000,8.696000e-01,0.280000,
8.700000e-01,0.220000,8.700000e-01,0.282000,
8.704000e-01,0.280000,8.704000e-01,0.276000,
8.708000e-01,0.260000,8.708000e-01,0.282000,
8.712000e-01,0.320000,8.712000e-01,0.278000,
8.716000e-01,0.300000,8.716000e-01,0.284000,
8.720000e-01,0.360000,8.720000e-01,0.280000,
8.724000e-01,0.340000,8.724000e-01,0.280000,
8.728000e-01,0.400000,8.728000e-01,0.286000,
8.732000e-01,0.380000,8.732000e-01,0.282000,
8.736000e-01,0.440000,8.736000e-01,0.288000,
8.740000e-01,0.420000,8.740000e-01,0.284000,
8.744000e-01,0.480000,8.744000e-01,0.290000,
8.748000e-01,0.460000,8.748000e-01,0.286000,
8.752000e-01,0.520000,8.752000e-01,0.292000,
8.756000e-01,0.500000,8.756000e-01,0.288000,
8.760000e-01,0.560000,8.760000e-01,0.294000,
8.764000e-01,0.520000,8.764000e-01,0.292000,
8.768000e-01,0.580000,8.768000e-01,0.298000,
8.772000e-01,0.560000,8.772000e-01,0.298000,
8.776000e-01,0.620000,8.776000e-01,0.294000,
8.780000e-01,0.600000,8.780000e-01,0.300000,
8.784000e-01,0.640000,8.784000e-01,0.296000,
8.788000e-01,0.620000,8.788000e-01,0.302000,
8.792000e-01,0.660000,8.792000e-01,0.298000,
8.796000e-01,0.680000,8.796000e-01,0.304000,
8.800000e-01,0.640000,8.800000e-01,0.300000,
8.804000e-01,0.700000,8.804000e-01,0.306000,
8.808000e-01,0.660000,8.808000e-01,0.302000,
8.812000e-01,0.680000,8.812000e-01,0.302000,
8.816000e-01,0.740000,8.816000e-01,0.308000,
8.820000e-01,0.700000,8.820000e-01,0.304000,
8.824000e-01,0.760000,8.824000e-01,0.310000,
8.828000e-01,0.720000,8.828000e-01,0.306000,
8.832000e-01,0.760000,8.832000e-01,0.312000,
8.836000e-01,0.720000,8.836000e-01,0.308000,
8.840000e-01,0.780000,8.840000e-01,0.314000,
8.844000e-01,0.780000,8.844000e-01,0.316000,
8.848000e-01,0.740000,8.848000e-01,0.310000,
8.852000e-01,0.780000,8.852000e-01,0.318000,
8.856000e-01,0.740000,8.856000e-01,0.312000,
8.860000e-01,0.780000,8.860000e-01,0.318000,
8.864000e-01,0.740000,8.864000e-01,0.314000,
8.868000e-01,0.780000,8.868000e-01,0.318000,
8.872000e-01,0.780000,8.872000e-01,0.320000,
8.876000e-01,0.740000,8.876000e-01,0.316000,
8.880000e-01,0.780000,8.880000e-01,0.322000,
8.884000e-01,0.740000,8.884000e-01,0.318000,
8.888000e-01,0.760000,8.888000e-01,0.318000,
8.892000e-01,0.740000,8.892000e-01,0.324000,
8.896000e-01,0.760000,8.896000e-01,0.324000,
8.900000e-01,0.740000,8.900000e-01,0.320000,
8.904000e-01,0.760000,8.904000e-01,0.326000,
8.908000e-01,0.720000,8.908000e-01,0.322000,
8.912000e-01,0.740000,8.912000e-01,0.328000,
8.916000e-01,0.700000,8.916000e-01,0.324000,
8.920000e-01,0.740000,8.920000e-01,0.330000,
8.924000e-01,0.700000,8.924000e-01,0.326000,
8.928000e-01,0.720000,8.928000e-01,0.326000,
8.932000e-01,0.680000,8.932000e-01,0.332000,
8.936000e-01,0.700000,8.936000e-01,0.328000,
8.940000e-01,0.680000,8.940000e-01,0.334000,
8.944000e-01,0.700000,8.944000e-01,0.330000,
8.948000e-01,0.680000,8.948000e-01,0.336000,
8.952000e-01,0.660000,8.952000e-01,0.332000,
8.956000e-01,0.680000,8.956000e-01,0.332000,
8.960000e-01,0.640000,8.960000e-01,0.338000,
8.964000e-01,0.660000,8.964000e-01,0.340000,
8.968000e-01,0.660000,8.968000e-01,0.334000,
8.972000e-01,0.600000,8.972000e-01,0.340000,
8.976000e-01,0.640000,8.976000e-01,0.336000,
8.980000e-01,0.580000,8.980000e-01,0.342000,
8.984000e-01,0.600000,8.984000e-01,0.342000,
8.988000e-01,0.560000,8.988000e-01,0.338000,
8.992000e-01,0.580000,8.992000e-01,0.344000,
8.996000e-01,0.540000,8.996000e-01,0.340000,
9.000000e-01,0.560000,9.000000e-01,0.344000,
9.004000e-01,0.520000,9.004000e-01,0.340000,
9.008000e-01,0.540000,9.008000e-01,0.340000,
9.012000e-01,0.520000,9.012000e-01,0.346000,
9.016000e-01,0.460000,9.016000e-01,0.342000,
9.020000e-01,0.480000,9.020000e-01,0.346000,
9.024000e-01,0.440000,9.024000e-01,0.342000,
9.028000e-01,0.460000,9.028000e-01,0.348000,
9.032000e-01,0.400000,9.032000e-01,0.344000,
9.036000e-01,0.420000,9.036000e-01,0.348000,
9.040000e-01,0.360000,9.040000e-01,0.344000,
9.044000e-01,0.380000,9.044000e-01,0.348000,
9.048000e-01,0.340000,9.048000e-01,0.344000,
9.052000e-01,0.360000,9.052000e-01,0.348000,
9.056000e-01,0.300000,9.056000e-01,0.344000,
9.060000e-01,0.320000,9.060000e-01,0.348000,
9.064000e-01,0.260000,9.064000e-01,0.344000,
9.068000e-01,0.280000,9.068000e-01,0.348000,
9.072000e-01,0.240000,9.072000e-01,0.344000,
9.076000e-01,0.240000,9.076000e-01,0.348000,
9.080000e-01,0.200000,9.080000e-01,0.344000,
9.084000e-01,0.220000,9.084000e-01,0.348000,
9.088000e-01,0.160000,9.088000e-01,0.344000,
9.092000e-01,0.180000,9.092000e-01,0.348000,
9.096000e-01,0.140000,9.096000e-01,0.344000,
9.100000e-01,0.160000,9.100000e-01,0.348000,
9.104000e-01,0.100000,9.104000e-01,0.344000,
9.108000e-01,0.120000,9.108000e-01,0.348000,
9.112000e-01,0.080000,9.112000e-01,0.342000,
9.116000e-01,0.100000,9.116000e-01,0.346000,
9.120000e-01,0.040000,9.120000e-01,0.342000,
9.124000e-01,0.060000,9.124000e-01,0.346000,
9.128000e-01,0.000000,9.128000e-01,0.342000,
9.132000e-01,0.020000,9.132000e-01,0.344000,
9.136000e-01,0.000000,9.136000e-01,0.344000,
9.140000e-01,-0.040000,9.140000e-01,0.340000,
9.144000e-01,-0.020000,9.144000e-01,0.344000,
9.148000e-01,-0.080000,9.148000e-01,0.338000,
9.152000e-01,-0.060000,9.152000e-01,0.342000,
9.156000e-01,-0.100000,9.156000e-01,0.338000,
9.160000e-01,-0.080000,9.160000e-01,0.342000,
9.164000e-01,-0.100000,9.164000e-01,0.340000,
9.168000e-01,-0.160000,9.168000e-01,0.336000,
9.172000e-01,-0.140000,9.172000e-01,0.338000,
9.176000e-01,-0.200000,9.176000e-01,0.334000,
9.180000e-01,-0.180000,9.180000e-01,0.338000,
9.184000e-01,-0.220000,9.184000e-01,0.332000,
9.188000e-01,-0.200000,9.188000e-01,0.336000,
9.192000e-01,-0.260000,9.192000e-01,0.330000,
9.196000e-01,-0.220000,9.196000e-01,0.334000,
9.200000e-01,-0.280000,9.200000e-01,0.328000,
9.204000e-01,-0.260000,9.204000e-01,0.332000,
9.208000e-01,-0.300000,9.208000e-01,0.326000,
9.212000e-01,-0.280000,9.212000e-01,0.330000,
9.216000e-01,-0.280000,9.216000e-01,0.328000,
9.220000e-01,-0.340000,9.220000e-01,0.324000,
9.224000e-01,-0.300000,9.224000e-01,0.326000,
